sst,time
5.2843695,1963.2778904665315
4.9996777,1963.3610547667342
4.633828,1963.4442190669372
5.000713,1963.52738336714
5.7451696,1963.6105476673429
6.815793,1963.6937119675456
7.6137524,1963.7768762677485
7.676905,1963.8600405679513
7.3913116,1963.9432048681542
6.864392,1964.026369168357
6.1208863,1964.10953346856
5.5577574,1964.1926977687626
5.6354747,1964.2758620689656
5.595068,1964.3590263691683
5.4222417,1964.4421906693713
5.0854096,1964.525354969574
5.7719502,1964.608519269777
7.012696,1964.6916835699797
7.7433176,1964.7748478701826
8.010744,1964.8580121703853
7.8636937,1964.9411764705883
7.1385407,1965.024340770791
6.182776,1965.107505070994
5.6440825,1965.1906693711967
5.4453635,1965.2738336713996
5.1995387,1965.3569979716024
5.349696,1965.4401622718053
5.376653,1965.523326572008
6.2363544,1965.606490872211
6.9541793,1965.6896551724137
7.7800546,1965.7728194726167
7.649612,1965.8559837728194
6.934728,1965.9391480730224
6.3630714,1966.022312373225
5.8859653,1966.105476673428
5.3977623,1966.1886409736308
5.2758536,1966.2718052738337
5.1278486,1966.3549695740364
5.247354,1966.4381338742394
5.4999027,1966.521298174442
6.100215,1966.604462474645
7.157858,1966.6876267748478
8.000304,1966.7707910750507
8.144734,1966.8539553752535
7.6140184,1966.9371196754564
6.989052,1967.0202839756591
6.1284785,1967.103448275862
5.4990754,1967.1866125760648
5.0543566,1967.2697768762678
4.83499,1967.3529411764705
4.5221496,1967.4361054766734
5.008872,1967.5192697768762
5.9196734,1967.6024340770791
6.93757,1967.6855983772818
7.6941757,1967.7687626774848
7.994311,1967.8519269776875
7.3655887,1967.9350912778905
6.757972,1968.0182555780932
6.4413724,1968.1014198782962
5.6871285,1968.1845841784989
5.183291,1968.2677484787018
5.140055,1968.3509127789046
5.2869015,1968.4340770791075
5.620973,1968.5172413793102
6.2674108,1968.6004056795132
7.5972896,1968.6835699797161
8.590596,1968.7667342799189
8.432675,1968.8498985801216
7.745682,1968.9330628803245
7.24812,1969.0162271805275
6.476416,1969.0993914807302
5.8513403,1969.182555780933
5.531092,1969.265720081136
5.382797,1969.3488843813388
5.1081743,1969.4320486815416
5.4367733,1969.5152129817445
5.7425094,1969.5983772819473
6.8561444,1969.6815415821502
7.433137,1969.764705882353
7.559744,1969.8478701825559
7.4866614,1969.9310344827586
6.7719193,1970.0141987829616
5.99113,1970.0973630831643
5.44036,1970.1805273833672
5.118641,1970.26369168357
5.1461453,1970.346855983773
5.071583,1970.4300202839756
4.9915915,1970.5131845841786
5.5882916,1970.5963488843813
6.5483646,1970.6795131845843
7.085731,1970.762677484787
7.0291014,1970.84584178499
6.84438,1970.9290060851927
6.6084857,1971.0121703853956
6.007309,1971.0953346855983
5.468381,1971.1784989858013
5.277041,1971.261663286004
5.402439,1971.344827586207
5.219187,1971.4279918864097
5.7585263,1971.5111561866127
6.019272,1971.5943204868154
6.8954043,1971.6774847870183
7.6608124,1971.760649087221
7.793059,1971.843813387424
7.090755,1971.9269776876267
6.4016986,1972.0101419878297
5.5938287,1972.0933062880324
5.1493044,1972.1764705882354
4.877217,1972.259634888438
5.003925,1972.342799188641
5.2701516,1972.4259634888438
5.3376684,1972.5091277890467
5.9264016,1972.5922920892494
6.80745,1972.6754563894524
7.536648,1972.7586206896551
7.6322865,1972.841784989858
7.1744437,1972.9249492900608
6.802453,1973.0081135902637
6.1979923,1973.0912778904665
5.4470267,1973.1744421906694
5.2904415,1973.2576064908721
4.8846326,1973.340770791075
5.0046296,1973.4239350912778
5.3830547,1973.5070993914808
5.801577,1973.5902636916835
6.4520855,1973.6734279918865
7.532029,1973.7565922920892
7.624273,1973.8397565922921
7.1225896,1973.9229208924949
6.1713634,1974.0060851926978
5.7850413,1974.0892494929005
5.6506658,1974.1724137931035
5.3908467,1974.2555780933062
5.159911,1974.3387423935092
5.1249275,1974.421906693712
5.2446413,1974.5050709939148
5.701164,1974.5882352941176
6.602812,1974.6713995943205
7.6733427,1974.7545638945232
7.954905,1974.8377281947262
7.516362,1974.920892494929
7.110783,1975.0040567951319
6.4390264,1975.0872210953346
5.739756,1975.1703853955376
5.3116527,1975.2535496957403
5.252873,1975.3367139959432
5.2614985,1975.419878296146
5.0760956,1975.503042596349
5.791916,1975.5862068965516
6.5497,1975.6693711967546
7.4153934,1975.7525354969573
7.8456593,1975.8356997971603
7.2779675,1975.918864097363
6.247756,1976.002028397566
5.680885,1976.0851926977687
5.204896,1976.1683569979716
5.245291,1976.2515212981743
4.9861703,1976.3346855983773
5.214851,1976.41784989858
5.2473917,1976.501014198783
6.441135,1976.5841784989857
7.507369,1976.6673427991886
8.602953,1976.7505070993916
8.713935,1976.8336713995943
8.303915,1976.916835699797
7.5293765,1977.0
6.653213,1977.083164300203
6.137865,1977.1663286004057
6.1001925,1977.2494929006084
5.5778294,1977.3326572008114
5.377851,1977.4158215010143
5.6962132,1977.498985801217
6.419891,1977.5821501014198
7.3225007,1977.6653144016227
7.8951755,1977.7484787018257
8.09522,1977.8316430020284
7.778673,1977.9148073022313
7.0518517,1977.997971602434
6.0002317,1978.081135902637
5.6202025,1978.1643002028397
5.2706113,1978.2474645030427
5.100955,1978.3306288032454
5.3752236,1978.4137931034484
6.022423,1978.496957403651
6.385394,1978.580121703854
7.585217,1978.6632860040568
8.419309,1978.7464503042597
8.491399,1978.8296146044624
8.046991,1978.9127789046654
7.4082475,1978.9959432048681
6.498703,1979.079107505071
5.9141707,1979.1622718052738
5.662951,1979.2454361054768
5.437123,1979.3286004056795
5.647582,1979.4117647058824
6.0253167,1979.4949290060852
6.6455064,1979.578093306288
7.67723,1979.6612576064908
8.560609,1979.7444219066938
8.910445,1979.8275862068965
8.266077,1979.9107505070995
7.3049135,1979.9939148073022
6.434716,1980.0770791075051
5.8702984,1980.1602434077079
5.489121,1980.2434077079108
5.616002,1980.3265720081135
5.542597,1980.4097363083165
5.7207804,1980.4929006085192
6.5335703,1980.5760649087222
7.5654335,1980.659229208925
8.093292,1980.7423935091279
7.981032,1980.8255578093306
7.5654364,1980.9087221095335
7.1328363,1980.9918864097363
6.3033834,1981.0750507099392
5.998455,1981.158215010142
5.8087163,1981.2413793103449
5.906969,1981.3245436105476
6.115021,1981.4077079107506
5.967254,1981.4908722109533
6.644709,1981.5740365111562
7.480097,1981.657200811359
7.9364896,1981.740365111562
7.75571,1981.8235294117646
7.5425324,1981.9066937119676
6.972854,1981.9898580121703
5.9736094,1982.0730223123733
5.3757343,1982.156186612576
5.441085,1982.239350912779
5.5625615,1982.3225152129817
5.93058,1982.4056795131846
5.6901164,1982.4888438133873
6.256531,1982.5720081135903
7.3765364,1982.655172413793
8.439094,1982.738336713996
8.484147,1982.8215010141987
7.766672,1982.9046653144017
6.7629604,1982.9878296146044
5.971323,1983.0709939148073
5.87061,1983.15415821501
5.7000923,1983.237322515213
5.7211194,1983.3204868154157
5.257653,1983.4036511156187
5.484996,1983.4868154158214
5.9161253,1983.5699797160244
7.1249256,1983.653144016227
8.0676365,1983.73630831643
8.207201,1983.8194726166328
7.743629,1983.9026369168357
7.1207404,1983.9858012170384
6.3434076,1984.0689655172414
5.58682,1984.1521298174441
5.25851,1984.235294117647
5.3062477,1984.3184584178498
5.309185,1984.4016227180527
5.6473284,1984.4847870182557
6.0098786,1984.5679513184584
6.976465,1984.6511156186612
8.104395,1984.734279918864
8.387042,1984.817444219067
7.964183,1984.9006085192698
7.0925975,1984.9837728194725
6.27069,1985.0669371196755
5.7414126,1985.1501014198784
5.637084,1985.2332657200811
5.671001,1985.3164300202839
5.5438457,1985.3995943204868
5.567842,1985.4827586206898
5.9270997,1985.5659229208925
6.7202864,1985.6490872210952
7.555235,1985.7322515212982
8.000232,1985.8154158215011
8.008284,1985.8985801217038
7.426538,1985.9817444219066
6.621437,1986.0649087221095
5.789916,1986.1480730223125
5.5638704,1986.2312373225152
5.4094305,1986.314401622718
5.5281205,1986.3975659229209
5.788509,1986.4807302231238
6.129867,1986.5638945233266
7.017213,1986.6470588235295
8.349371,1986.7302231237322
8.916787,1986.8133874239352
8.490922,1986.896551724138
7.527851,1986.9797160243409
6.668949,1987.0628803245436
5.853249,1987.1460446247465
5.4644957,1987.2292089249493
5.138634,1987.3123732251522
5.056037,1987.395537525355
5.279034,1987.478701825558
5.868404,1987.5618661257606
6.6919827,1987.6450304259636
7.3477807,1987.7281947261663
7.7961783,1987.8113590263692
7.7290525,1987.894523326572
7.013505,1987.977687626775
6.059405,1988.0608519269776
5.233958,1988.1440162271806
4.9973626,1988.2271805273833
4.930726,1988.3103448275863
5.171164,1988.393509127789
5.5352964,1988.476673427992
6.097506,1988.5598377281947
6.77642,1988.6430020283976
7.2508173,1988.7261663286004
7.625207,1988.8093306288033
7.3104687,1988.892494929006
6.6144967,1988.975659229209
5.9260197,1989.0588235294117
5.431531,1989.1419878296147
5.2712965,1989.2251521298174
5.1560774,1989.3083164300203
5.2957406,1989.391480730223
5.5249314,1989.474645030426
5.887178,1989.5578093306287
7.0781755,1989.6409736308317
7.735102,1989.7241379310344
7.758624,1989.8073022312374
7.3683305,1989.89046653144
6.836689,1989.973630831643
6.1388574,1990.0567951318458
5.645305,1990.1399594320487
5.5126305,1990.2231237322515
5.26147,1990.3062880324544
5.177026,1990.3894523326571
5.3012285,1990.47261663286
5.673333,1990.5557809330628
6.6545324,1990.6389452332658
7.7264895,1990.7221095334685
8.151628,1990.8052738336714
7.704689,1990.8884381338742
6.9948835,1990.971602434077
6.427381,1991.0547667342798
5.7430267,1991.1379310344828
5.4594736,1991.2210953346855
5.2587976,1991.3042596348885
5.3748436,1991.3874239350912
5.5564036,1991.4705882352941
6.1902776,1991.5537525354969
7.0150013,1991.6369168356998
7.8195434,1991.7200811359025
7.725048,1991.8032454361055
7.5658274,1991.8864097363082
6.9455957,1991.9695740365112
6.053748,1992.052738336714
5.469326,1992.1359026369169
5.0917373,1992.2190669371196
5.086701,1992.3022312373225
5.0889516,1992.3853955375253
5.2477407,1992.4685598377282
5.660875,1992.5517241379312
6.4880238,1992.6348884381339
7.5936675,1992.7180527383366
8.041062,1992.8012170385396
7.5031824,1992.8843813387425
6.739195,1992.9675456389452
5.9495807,1993.050709939148
5.6923203,1993.133874239351
5.597621,1993.2170385395539
5.409826,1993.3002028397566
5.4686213,1993.3833671399593
5.3453803,1993.4665314401623
5.406303,1993.5496957403652
6.2578015,1993.632860040568
7.3664155,1993.7160243407707
7.8397136,1993.7991886409736
7.729767,1993.8823529411766
6.950876,1993.9655172413793
6.4255743,1994.048681541582
5.5376587,1994.131845841785
5.324622,1994.215010141988
4.922014,1994.2981744421907
5.044353,1994.3813387423934
5.150636,1994.4645030425963
5.5792,1994.5476673427993
6.2933483,1994.630831643002
7.2249255,1994.713995943205
7.4952493,1994.7971602434077
7.2808228,1994.8803245436106
6.602913,1994.9634888438134
5.9993377,1995.0466531440163
5.3414054,1995.129817444219
5.21042,1995.212981744422
5.1355233,1995.2961460446247
5.042315,1995.3793103448277
5.1508026,1995.4624746450304
5.502177,1995.5456389452333
6.249624,1995.628803245436
7.2189116,1995.711967545639
7.604569,1995.7951318458418
7.4888225,1995.8782961460447
6.9688377,1995.9614604462474
6.2466397,1996.0446247464504
5.793729,1996.127789046653
5.5746126,1996.210953346856
5.458272,1996.2941176470588
5.339515,1996.3772819472617
5.6487856,1996.4604462474645
6.2017694,1996.5436105476674
7.012936,1996.6267748478701
7.6328654,1996.709939148073
7.806066,1996.7931034482758
7.4412127,1996.8762677484788
7.19066,1996.9594320486815
6.4936824,1997.0425963488844
6.03252,1997.1257606490872
5.59745,1997.2089249492901
5.383443,1997.2920892494928
5.439118,1997.3752535496958
5.4949784,1997.4584178498985
5.577627,1997.5415821501015
6.299066,1997.6247464503042
7.389595,1997.7079107505072
7.6145205,1997.7910750507099
7.2757444,1997.8742393509128
6.788868,1997.9574036511156
6.0002885,1998.0405679513185
5.205071,1998.1237322515212
4.9524765,1998.2068965517242
4.555441,1998.290060851927
4.9058414,1998.3732251521299
4.9280844,1998.4563894523326
5.600913,1998.5395537525355
6.331895,1998.6227180527383
7.256135,1998.7058823529412
7.582759,1998.789046653144
7.246378,1998.872210953347
6.4710126,1998.9553752535496
5.603077,1999.0385395537526
5.0655513,1999.1217038539553
4.9736567,1999.2048681541582
4.7290087,1999.288032454361
4.6763673,1999.371196754564
4.8721633,1999.4543610547667
5.4847383,1999.5375253549696
6.6157618,1999.6206896551723
7.3241816,1999.7038539553753
7.3265276,1999.787018255578
7.044459,1999.870182555781
6.259499,1999.9533468559837
5.526398,2000.0365111561866
5.1152434,2000.1196754563894
4.82758,2000.2028397565923
4.6598086,2000.286004056795
4.6207952,2000.369168356998
4.8601627,2000.4523326572007
5.5451913,2000.5354969574037
6.5066023,2000.6186612576064
7.382845,2000.7018255578093
7.6895494,2000.784989858012
7.489344,2000.868154158215
7.059596,2000.951318458418
6.2506375,2001.0344827586207
5.8256974,2001.1176470588234
5.6776724,2001.2008113590264
5.3508058,2001.2839756592293
5.456362,2001.367139959432
5.7526774,2001.4503042596348
6.291946,2001.5334685598377
7.452408,2001.6166328600407
8.510083,2001.6997971602434
8.74073,2001.7829614604461
8.257536,2001.866125760649
7.5149813,2001.949290060852
6.24956,2002.0324543610548
5.6621346,2002.1156186612575
5.4042435,2002.1987829614604
5.29459,2002.2819472616634
5.2710013,2002.3651115618661
5.521116,2002.4482758620688
6.2319736,2002.5314401622718
7.2835546,2002.6146044624747
7.9743915,2002.6977687626775
8.202391,2002.7809330628804
7.7708473,2002.8640973630831
6.992648,2002.947261663286
6.1441364,2003.0304259634888
5.6096864,2003.1135902636918
5.3307652,2003.1967545638945
5.2180653,2003.2799188640975
5.273035,2003.3630831643002
5.401431,2003.4462474645031
6.117434,2003.5294117647059
7.021529,2003.6125760649088
7.953906,2003.6957403651115
8.253657,2003.7789046653145
7.8997607,2003.8620689655172
7.1928153,2003.9452332657202
6.338817,2004.028397565923
5.710511,2004.1115618661258
5.4739466,2004.1947261663286
5.3945875,2004.2778904665315
5.317494,2004.3610547667342
5.4431224,2004.4442190669372
6.009045,2004.52738336714
6.9601808,2004.6105476673429
7.7918816,2004.6937119675456
8.118321,2004.7768762677485
7.7892504,2004.8600405679513
7.026329,2004.9432048681542
6.201591,2005.026369168357
5.702186,2005.10953346856
5.4401526,2005.1926977687626
5.224855,2005.2758620689656
5.1924567,2005.3590263691683
5.294328,2005.4421906693713
5.754732,2005.525354969574
6.7041965,2005.608519269777
7.7082014,2005.6916835699797
7.9965816,2005.7748478701826
7.5928755,2005.8580121703853
7.1108613,2005.9411764705883
6.4903135,2006.024340770791
5.8260527,2006.107505070994
5.5091248,2006.1906693711967
5.250467,2006.2738336713996
5.0767746,2006.3569979716024
5.214142,2006.4401622718053
5.6349597,2006.523326572008
6.532835,2006.606490872211
7.4054437,2006.6896551724137
7.5631447,2006.7728194726167
7.165615,2006.8559837728194
6.5522265,2006.9391480730224
5.930993,2007.022312373225
5.400572,2007.105476673428
5.0653696,2007.1886409736308
4.8753047,2007.2718052738337
4.888679,2007.3549695740364
5.1256113,2007.4381338742394
5.6034527,2007.521298174442
6.358967,2007.604462474645
7.1988115,2007.6876267748478
7.582142,2007.7707910750507
7.1174526,2007.8539553752535
6.575046,2007.9371196754564
5.994082,2008.0202839756591
5.416086,2008.103448275862
5.216587,2008.1866125760648
5.090013,2008.2697768762678
5.05153,2008.3529411764705
5.1999807,2008.4361054766734
5.54303,2008.5192697768762
6.551602,2008.6024340770791
7.5452604,2008.6855983772818
7.6491594,2008.7687626774848
7.465212,2008.8519269776875
6.9270945,2008.9350912778905
6.2752485,2009.0182555780934
5.6382174,2009.1014198782962
5.252539,2009.1845841784989
5.057057,2009.2677484787018
5.0817127,2009.3509127789048
5.360922,2009.4340770791075
6.201661,2009.5172413793102
7.312884,2009.6004056795132
8.020931,2009.6835699797161
7.9260874,2009.7667342799189
7.555981,2009.8498985801216
6.8129573,2009.9330628803245
6.081827,2010.0162271805275
5.416632,2010.0993914807302
5.2462616,2010.182555780933
5.165891,2010.265720081136
5.181193,2010.3488843813388
5.3770247,2010.4320486815416
5.966244,2010.5152129817443
6.725386,2010.5983772819473
7.5413566,2010.6815415821502
7.7766156,2010.764705882353
7.485587,2010.8478701825557
6.8543634,2010.9310344827586
6.1150584,2011.0141987829616
5.5286345,2011.0973630831643
5.2941065,2011.1805273833672
5.1860924,2011.26369168357
5.1731777,2011.346855983773
5.3258085,2011.4300202839756
5.764784,2011.5131845841786
6.4196205,2011.5963488843813
7.4293165,2011.6795131845843
7.899017,2011.762677484787
7.6081066,2011.84584178499
6.8957653,2011.9290060851927
6.2074356,2012.0121703853956
5.7122436,2012.0953346855983
5.392026,2012.1784989858013
5.244059,2012.261663286004
5.197227,2012.344827586207
5.3144493,2012.4279918864097
5.784994,2012.5111561866127
6.6403575,2012.5943204868154
7.7065077,2012.6774847870183
7.986804,2012.760649087221
7.645824,2012.843813387424
7.0479403,2012.9269776876267
6.2059703,2013.0101419878297
5.461861,2013.0933062880324
5.1950245,2013.1764705882354
5.0346794,2013.259634888438
5.108155,2013.342799188641
5.4372725,2013.4259634888438
5.9354978,2013.5091277890467
6.832359,2013.5922920892494
7.7214336,2013.6754563894524
7.955127,2013.7586206896551
7.688369,2013.841784989858
7.058537,2013.9249492900608
6.244442,2014.0081135902637
5.6699023,2014.0912778904665
5.3859453,2014.1744421906694
5.16835,2014.2576064908721
5.059897,2014.340770791075
5.2711678,2014.4239350912778
5.800491,2014.5070993914808
6.619354,2014.5902636916835
7.521474,2014.6734279918865
7.708736,2014.7565922920892
7.554848,2014.8397565922921
7.009287,2014.9229208924949
6.213803,2015.0060851926978
5.5987587,2015.0892494929005
5.346551,2015.1724137931035
5.1974497,2015.2555780933062
5.115328,2015.3387423935092
5.187723,2015.421906693712
5.619281,2015.5050709939148
6.4337063,2015.5882352941176
7.215072,2015.6713995943205
7.4814224,2015.7545638945232
7.081552,2015.8377281947262
6.478583,2015.920892494929
5.7584643,2016.0040567951319
5.200384,2016.0872210953346
4.924481,2016.1703853955376
4.9031363,2016.2535496957403
5.0493684,2016.3367139959432
5.393957,2016.419878296146
6.008367,2016.503042596349
7.1850066,2016.5862068965516
8.238936,2016.6693711967546
8.617026,2016.7525354969573
8.013451,2016.8356997971603
6.9693475,2016.918864097363
6.0691776,2017.002028397566
5.417767,2017.0851926977687
5.2352333,2017.1683569979716
5.2962213,2017.2515212981743
5.4097652,2017.3346855983773
5.547453,2017.4178498985802
5.8489113,2017.501014198783
6.72809,2017.5841784989857
7.6823854,2017.6673427991886
8.063894,2017.7505070993916
7.7854586,2017.8336713995943
7.357517,2017.916835699797
6.598882,2018.0
